"sampid","organism"
"dzd-736","Escherichia coli"
"dzd-736","Escherichia coli"
"dzd-736","Escherichia coli"
"dzd-736","Escherichia coli"
"dzd-736","Escherichia coli"
"dzd-736","Escherichia coli"
"dzd-736","Escherichia coli"
"dzd-736","Escherichia coli"
"dzd-736","Escherichia coli"
"dzd-736","Escherichia coli"
"dzd-736","Escherichia coli"
"dzd-736","Escherichia coli"
"dzd-736","Escherichia coli"
"dzd-737","Staphylococcus epidermidis"
"dzd-737","Staphylococcus epidermidis"
"dzd-737","Staphylococcus epidermidis"
"dzd-737","Staphylococcus epidermidis"
"dzd-737","Staphylococcus epidermidis"
"dzd-737","Staphylococcus epidermidis"
"dzd-737","Staphylococcus epidermidis"
"dzd-737","Staphylococcus epidermidis"
"dzd-737","Staphylococcus epidermidis"
"dzd-737","Staphylococcus epidermidis"
"dzd-737","Staphylococcus epidermidis"
"dzd-737","Staphylococcus epidermidis"
"dzd-737","Staphylococcus epidermidis"
"dzd-737","Staphylococcus epidermidis"
"dzd-737","Staphylococcus epidermidis"
"dzd-737","Staphylococcus epidermidis"
"dzd-737","Staphylococcus epidermidis"
"dzd-737","Staphylococcus epidermidis"
"dzd-737","Staphylococcus epidermidis"
"dzd-737","Staphylococcus epidermidis"
"dzd-738",NULL
"dzd-739",NULL
"dzd-74","Escherichia coli"
"dzd-74","Escherichia coli"
"dzd-74","Escherichia coli"
"dzd-74","Escherichia coli"
"dzd-74","Escherichia coli"
"dzd-74","Escherichia coli"
"dzd-74","Escherichia coli"
"dzd-74","Escherichia coli"
"dzd-74","Escherichia coli"
"dzd-74","Escherichia coli"
"dzd-74","Escherichia coli"
"dzd-74","Escherichia coli"
"dzd-74","Escherichia coli"
"dzd-74","Escherichia coli"
"dzd-74","Escherichia coli"
"dzd-74","Escherichia coli"
"dzd-740","Acinetobacter baumannii complex"
"dzd-740","Acinetobacter baumannii complex"
"dzd-740","Acinetobacter baumannii complex"
"dzd-740","Acinetobacter baumannii complex"
"dzd-740","Acinetobacter baumannii complex"
"dzd-740","Acinetobacter baumannii complex"
"dzd-740","Acinetobacter baumannii complex"
"dzd-740","Acinetobacter baumannii complex"
"dzd-740","Acinetobacter baumannii complex"
"dzd-740","Acinetobacter baumannii complex"
"dzd-740","Acinetobacter baumannii complex"
"dzd-740","Acinetobacter baumannii complex"
"dzd-740","Acinetobacter baumannii complex"
"dzd-740","Acinetobacter baumannii complex"
"dzd-740","Acinetobacter baumannii complex"
"dzd-740","Acinetobacter baumannii complex"
"dzd-741","Pseudomonas aeruginosa"
"dzd-741","Pseudomonas aeruginosa"
"dzd-741","Pseudomonas aeruginosa"
"dzd-741","Pseudomonas aeruginosa"
"dzd-741","Pseudomonas aeruginosa"
"dzd-741","Pseudomonas aeruginosa"
"dzd-741","Pseudomonas aeruginosa"
"dzd-741","Pseudomonas aeruginosa"
"dzd-741","Pseudomonas aeruginosa"
"dzd-741","Pseudomonas aeruginosa"
"dzd-741","Pseudomonas aeruginosa"
"dzd-741","Pseudomonas aeruginosa"
"dzd-741","Pseudomonas aeruginosa"
"dzd-741","Pseudomonas aeruginosa"
"dzd-742","Streptococcus agalactiae (Group B)"
"dzd-742","Streptococcus agalactiae (Group B)"
"dzd-742","Streptococcus gordonii"
"dzd-742","Streptococcus agalactiae (Group B)"
"dzd-742","Streptococcus gordonii"
"dzd-742","Streptococcus gordonii"
"dzd-742","Streptococcus gordonii"
"dzd-742","Streptococcus agalactiae (Group B)"
"dzd-742","Streptococcus gordonii"
"dzd-742","Streptococcus gordonii"
"dzd-743","Escherichia coli"
"dzd-743","Escherichia coli"
"dzd-743","Escherichia coli"
"dzd-743","Escherichia coli"
"dzd-743","Escherichia coli"
"dzd-743","Escherichia coli"
"dzd-743","Escherichia coli"
"dzd-743","Escherichia coli"
"dzd-743","Escherichia coli"
"dzd-743","Escherichia coli"
"dzd-743","Escherichia coli"
"dzd-743","Escherichia coli"
"dzd-743","Escherichia coli"
"dzd-743","Escherichia coli"
"dzd-743","Escherichia coli"
"dzd-743","Escherichia coli"
"dzd-743","Escherichia coli"
"dzd-743","Escherichia coli"
"dzd-743","Escherichia coli"
"dzd-743","Escherichia coli"
"dzd-743","Escherichia coli"
"dzd-743","Escherichia coli"
"dzd-744",NULL
"dzd-745",NULL
"dzd-746","Escherichia coli"
"dzd-746","Escherichia coli"
"dzd-746","Escherichia coli"
"dzd-746","Escherichia coli"
"dzd-746","Escherichia coli"
"dzd-746","Escherichia coli"
"dzd-746","Escherichia coli"
"dzd-746","Escherichia coli"
"dzd-746","Escherichia coli"
"dzd-746","Escherichia coli"
"dzd-746","Escherichia coli"
"dzd-746","Escherichia coli"
"dzd-746","Escherichia coli"
"dzd-746","Escherichia coli"
"dzd-746","Escherichia coli"
"dzd-746","Escherichia coli"
"dzd-747","Escherichia coli"
"dzd-747","Escherichia coli"
"dzd-747","Escherichia coli"
"dzd-747","Escherichia coli"
"dzd-747","Escherichia coli"
"dzd-747","Escherichia coli"
"dzd-747","Escherichia coli"
"dzd-747","Escherichia coli"
"dzd-747","Escherichia coli"
"dzd-747","Escherichia coli"
"dzd-747","Escherichia coli"
"dzd-747","Escherichia coli"
"dzd-747","Escherichia coli"
"dzd-747","Escherichia coli"
"dzd-747","Escherichia coli"
"dzd-747","Escherichia coli"
"dzd-748",NULL
"dzd-749","Klebsiella pneumoniae"
"dzd-749","Klebsiella pneumoniae"
"dzd-749","Klebsiella pneumoniae"
"dzd-749","Klebsiella pneumoniae"
"dzd-749","Klebsiella pneumoniae"
"dzd-749","Klebsiella pneumoniae"
"dzd-749","Klebsiella pneumoniae"
"dzd-749","Klebsiella pneumoniae"
"dzd-749","Klebsiella pneumoniae"
"dzd-749","Klebsiella pneumoniae"
"dzd-749","Klebsiella pneumoniae"
"dzd-749","Klebsiella pneumoniae"
"dzd-749","Klebsiella pneumoniae"
"dzd-749","Klebsiella pneumoniae"
"dzd-749","Klebsiella pneumoniae"
"dzd-749","Klebsiella pneumoniae"
"dzd-75","Acinetobacter baumannii complex"
"dzd-75","Acinetobacter baumannii complex"
"dzd-75","Acinetobacter baumannii complex"
"dzd-75","Acinetobacter baumannii complex"
"dzd-75","Acinetobacter baumannii complex"
"dzd-75","Acinetobacter baumannii complex"
"dzd-75","Acinetobacter baumannii complex"
"dzd-75","Acinetobacter baumannii complex"
"dzd-75","Acinetobacter baumannii complex"
"dzd-75","Acinetobacter baumannii complex"
"dzd-75","Acinetobacter baumannii complex"
"dzd-75","Acinetobacter baumannii complex"
"dzd-75","Acinetobacter baumannii complex"
"dzd-75","Acinetobacter baumannii complex"
"dzd-750","Klebsiella pneumoniae"
"dzd-750","Klebsiella pneumoniae"
"dzd-750","Klebsiella pneumoniae"
"dzd-750","Klebsiella pneumoniae"
"dzd-750","Klebsiella pneumoniae"
"dzd-750","Klebsiella pneumoniae"
"dzd-750","Klebsiella pneumoniae"
"dzd-750","Klebsiella pneumoniae"
"dzd-750","Klebsiella pneumoniae"
"dzd-750","Klebsiella pneumoniae"
"dzd-750","Klebsiella pneumoniae"
"dzd-750","Klebsiella pneumoniae"
"dzd-750","Klebsiella pneumoniae"
"dzd-750","Klebsiella pneumoniae"
"dzd-750","Klebsiella pneumoniae"
"dzd-750","Klebsiella pneumoniae"
"dzd-751","Staphylococcus epidermidis"
"dzd-751","Staphylococcus epidermidis"
"dzd-751","Staphylococcus epidermidis"
"dzd-751","Staphylococcus epidermidis"
"dzd-751","Staphylococcus epidermidis"
"dzd-751","Staphylococcus epidermidis"
"dzd-751","Staphylococcus epidermidis"
"dzd-751","Staphylococcus epidermidis"
"dzd-751","Staphylococcus epidermidis"
"dzd-751","Staphylococcus epidermidis"
"dzd-751","Staphylococcus epidermidis"
"dzd-751","Staphylococcus epidermidis"
"dzd-751","Staphylococcus epidermidis"
"dzd-751","Staphylococcus epidermidis"
"dzd-751","Staphylococcus epidermidis"
"dzd-751","Staphylococcus epidermidis"
"dzd-751","Staphylococcus epidermidis"
"dzd-751","Staphylococcus epidermidis"
"dzd-751","Staphylococcus epidermidis"
"dzd-751","Staphylococcus epidermidis"
"dzd-752","Oxacillin-resistant S. aureus"
"dzd-752","Pseudomonas aeruginosa"
"dzd-752","Pseudomonas aeruginosa"
"dzd-752","Pseudomonas aeruginosa"
"dzd-752","Pseudomonas aeruginosa"
"dzd-752","Pseudomonas aeruginosa"
"dzd-752","Pseudomonas aeruginosa"
"dzd-752","Pseudomonas aeruginosa"
"dzd-752","Pseudomonas aeruginosa"
"dzd-752","Pseudomonas aeruginosa"
"dzd-752","Pseudomonas aeruginosa"
"dzd-752","Pseudomonas aeruginosa"
"dzd-752","Pseudomonas aeruginosa"
"dzd-752","Pseudomonas aeruginosa"
"dzd-752","Pseudomonas aeruginosa"
"dzd-752","Oxacillin-resistant S. aureus"
"dzd-752","Oxacillin-resistant S. aureus"
"dzd-752","Oxacillin-resistant S. aureus"
"dzd-752","Oxacillin-resistant S. aureus"
"dzd-752","Oxacillin-resistant S. aureus"
"dzd-752","Oxacillin-resistant S. aureus"
"dzd-752","Oxacillin-resistant S. aureus"
"dzd-752","Oxacillin-resistant S. aureus"
"dzd-752","Oxacillin-resistant S. aureus"
"dzd-752","Oxacillin-resistant S. aureus"
"dzd-752","Oxacillin-resistant S. aureus"
"dzd-752","Oxacillin-resistant S. aureus"
"dzd-752","Oxacillin-resistant S. aureus"
"dzd-752","Oxacillin-resistant S. aureus"
"dzd-752","Oxacillin-resistant S. aureus"
"dzd-752","Oxacillin-resistant S. aureus"
"dzd-752","Oxacillin-resistant S. aureus"
"dzd-752","Oxacillin-resistant S. aureus"
"dzd-752","Oxacillin-resistant S. aureus"
"dzd-752","Oxacillin-resistant S. aureus"
"dzd-753","Enterobacter cloacae/ asburiae"
"dzd-753","Enterobacter cloacae/ asburiae"
"dzd-753","Enterobacter cloacae/ asburiae"
"dzd-753","Enterobacter cloacae/ asburiae"
"dzd-753","Enterobacter cloacae/ asburiae"
"dzd-753","Enterobacter cloacae/ asburiae"
"dzd-753","Enterobacter cloacae/ asburiae"
"dzd-753","Enterobacter cloacae/ asburiae"
"dzd-753","Enterobacter cloacae/ asburiae"
"dzd-753","Enterobacter cloacae/ asburiae"
"dzd-753","Enterobacter cloacae/ asburiae"
"dzd-753","Enterobacter cloacae/ asburiae"
"dzd-753","Enterobacter cloacae/ asburiae"
"dzd-753","Enterobacter cloacae/ asburiae"
"dzd-754","Pseudomonas aeruginosa"
"dzd-754","Pseudomonas aeruginosa"
"dzd-754","Pseudomonas aeruginosa"
"dzd-754","Pseudomonas aeruginosa"
"dzd-754","Pseudomonas aeruginosa"
"dzd-754","Pseudomonas aeruginosa"
"dzd-754","Pseudomonas aeruginosa"
"dzd-754","Pseudomonas aeruginosa"
"dzd-754","Pseudomonas aeruginosa"
"dzd-754","Pseudomonas aeruginosa"
"dzd-754","Pseudomonas aeruginosa"
"dzd-754","Pseudomonas aeruginosa"
"dzd-754","Pseudomonas aeruginosa"
"dzd-754","Pseudomonas aeruginosa"
"dzd-755",NULL
"dzd-756","Escherichia coli"
"dzd-756","Escherichia coli"
"dzd-756","Escherichia coli"
"dzd-756","Escherichia coli"
"dzd-756","Escherichia coli"
"dzd-756","Escherichia coli"
"dzd-756","Escherichia coli"
"dzd-756","Escherichia coli"
"dzd-756","Escherichia coli"
"dzd-756","Escherichia coli"
"dzd-756","Escherichia coli"
"dzd-756","Escherichia coli"
"dzd-756","Escherichia coli"
"dzd-756","Escherichia coli"
"dzd-756","Escherichia coli"
"dzd-756","Escherichia coli"
"dzd-757","Escherichia coli"
"dzd-757","Escherichia coli"
"dzd-757","Escherichia coli"
"dzd-757","Escherichia coli"
"dzd-757","Escherichia coli"
"dzd-757","Escherichia coli"
"dzd-757","Escherichia coli"
"dzd-757","Escherichia coli"
"dzd-757","Escherichia coli"
"dzd-757","Escherichia coli"
"dzd-757","Escherichia coli"
"dzd-757","Escherichia coli"
"dzd-757","Escherichia coli"
"dzd-757","Escherichia coli"
"dzd-757","Escherichia coli"
"dzd-757","Escherichia coli"
"dzd-758",NULL
"dzd-759","Pseudomonas aeruginosa"
"dzd-759","Pseudomonas aeruginosa"
"dzd-759","Pseudomonas aeruginosa"
"dzd-759","Pseudomonas aeruginosa"
"dzd-759","Pseudomonas aeruginosa"
"dzd-759","Pseudomonas aeruginosa"
"dzd-759","Pseudomonas aeruginosa"
"dzd-759","Pseudomonas aeruginosa"
"dzd-759","Pseudomonas aeruginosa"
"dzd-759","Pseudomonas aeruginosa"
"dzd-759","Enterococcus faecalis"
"dzd-759","Pseudomonas aeruginosa"
"dzd-759","Pseudomonas aeruginosa"
"dzd-759","Enterococcus faecalis"
"dzd-759","Enterococcus faecalis"
"dzd-759","Enterococcus faecalis"
"dzd-759","Enterococcus faecalis"
"dzd-759","Enterococcus faecalis"
"dzd-759","Enterococcus faecalis"
"dzd-759","Enterococcus faecalis"
"dzd-759","Enterococcus faecalis"
"dzd-759","Enterococcus faecalis"
"dzd-759","Enterococcus faecalis"
"dzd-759","Enterococcus faecalis"
"dzd-759","Enterococcus faecalis"
"dzd-759","Enterococcus faecalis"
"dzd-759","Enterococcus faecalis"
"dzd-759","Enterococcus faecalis"
"dzd-759","Pseudomonas aeruginosa"
"dzd-759","Pseudomonas aeruginosa"
"dzd-76","Proteus mirabilis"
"dzd-76","Proteus mirabilis"
"dzd-76","Proteus mirabilis"
"dzd-76","Proteus mirabilis"
"dzd-76","Proteus mirabilis"
"dzd-76","Proteus mirabilis"
"dzd-76","Proteus mirabilis"
"dzd-76","Proteus mirabilis"
"dzd-76","Proteus mirabilis"
"dzd-76","Proteus mirabilis"
"dzd-76","Proteus mirabilis"
"dzd-76","Proteus mirabilis"
"dzd-76","Proteus mirabilis"
"dzd-76","Proteus mirabilis"
"dzd-76","Proteus mirabilis"
"dzd-760","Proteus mirabilis"
"dzd-760","Proteus mirabilis"
"dzd-760","Proteus mirabilis"
"dzd-760","Proteus mirabilis"
"dzd-760","Proteus mirabilis"
"dzd-760","Proteus mirabilis"
"dzd-760","Proteus mirabilis"
"dzd-760","Proteus mirabilis"
"dzd-760","Proteus mirabilis"
"dzd-760","Proteus mirabilis"
"dzd-760","Proteus mirabilis"
"dzd-760","Proteus mirabilis"
"dzd-760","Proteus mirabilis"
"dzd-760","Proteus mirabilis"
"dzd-760","Proteus mirabilis"
"dzd-761","Escherichia coli"
"dzd-761","Escherichia coli"
"dzd-761","Escherichia coli"
"dzd-761","Escherichia coli"
"dzd-761","Escherichia coli"
"dzd-761","Escherichia coli"
"dzd-761","Escherichia coli"
"dzd-761","Escherichia coli"
"dzd-761","Escherichia coli"
"dzd-761","Escherichia coli"
"dzd-761","Escherichia coli"
"dzd-761","Escherichia coli"
"dzd-761","Escherichia coli"
"dzd-761","Escherichia coli"
"dzd-761","Escherichia coli"
"dzd-761","Escherichia coli"
"dzd-761","Escherichia coli"
"dzd-761","Escherichia coli"
"dzd-761","Escherichia coli"
"dzd-761","Escherichia coli"
"dzd-761","Escherichia coli"
"dzd-762","Enterococcus faecalis"
"dzd-762","Enterococcus faecalis"
"dzd-762","Enterococcus faecalis"
"dzd-762","Enterococcus faecalis"
"dzd-762","Enterococcus faecalis"
"dzd-762","Enterococcus faecalis"
"dzd-762","Enterococcus faecalis"
"dzd-762","Enterococcus faecalis"
"dzd-762","Enterococcus faecalis"
"dzd-762","Enterococcus faecalis"
"dzd-762","Enterococcus faecalis"
"dzd-762","Enterococcus faecalis"
"dzd-762","Enterococcus faecalis"
"dzd-762","Enterococcus faecalis"
"dzd-762","Enterococcus faecalis"
"dzd-762","Enterococcus faecalis"
"dzd-763","Staphylococcus epidermidis"
"dzd-763","Staphylococcus epidermidis"
"dzd-763","Staphylococcus epidermidis"
"dzd-763","Staphylococcus epidermidis"
"dzd-763","Staphylococcus epidermidis"
"dzd-763","Staphylococcus epidermidis"
"dzd-763","Staphylococcus epidermidis"
"dzd-763","Staphylococcus epidermidis"
"dzd-763","Staphylococcus epidermidis"
"dzd-763","Staphylococcus epidermidis"
"dzd-763","Staphylococcus epidermidis"
"dzd-763","Staphylococcus epidermidis"
"dzd-763","Staphylococcus epidermidis"
"dzd-763","Staphylococcus epidermidis"
"dzd-763","Staphylococcus epidermidis"
"dzd-763","Staphylococcus epidermidis"
"dzd-763","Staphylococcus epidermidis"
"dzd-763","Staphylococcus epidermidis"
"dzd-763","Staphylococcus epidermidis"
"dzd-763","Staphylococcus epidermidis"
"dzd-764",NULL
"dzd-765","Oxacillin-resistant S. aureus"
"dzd-765","Oxacillin-resistant S. aureus"
"dzd-765","Oxacillin-resistant S. aureus"
"dzd-765","Oxacillin-resistant S. aureus"
"dzd-765","Oxacillin-resistant S. aureus"
"dzd-765","Oxacillin-resistant S. aureus"
"dzd-765","Oxacillin-resistant S. aureus"
"dzd-765","Oxacillin-resistant S. aureus"
"dzd-765","Oxacillin-resistant S. aureus"
"dzd-765","Oxacillin-resistant S. aureus"
"dzd-765","Oxacillin-resistant S. aureus"
"dzd-765","Oxacillin-resistant S. aureus"
"dzd-765","Oxacillin-resistant S. aureus"
"dzd-765","Oxacillin-resistant S. aureus"
"dzd-765","Oxacillin-resistant S. aureus"
"dzd-765","Oxacillin-resistant S. aureus"
"dzd-765","Oxacillin-resistant S. aureus"
"dzd-765","Oxacillin-resistant S. aureus"
"dzd-765","Oxacillin-resistant S. aureus"
"dzd-765","Oxacillin-resistant S. aureus"
"dzd-765","Oxacillin-resistant S. aureus"
"dzd-765","Oxacillin-resistant S. aureus"
"dzd-766","Escherichia coli"
"dzd-766","Escherichia coli"
"dzd-766","Escherichia coli"
"dzd-766","Escherichia coli"
"dzd-766","Escherichia coli"
"dzd-766","Escherichia coli"
"dzd-766","Escherichia coli"
"dzd-766","Escherichia coli"
"dzd-766","Escherichia coli"
"dzd-766","Escherichia coli"
"dzd-766","Escherichia coli"
"dzd-766","Escherichia coli"
"dzd-766","Escherichia coli"
"dzd-766","Escherichia coli"
"dzd-766","Escherichia coli"
"dzd-766","Escherichia coli"
"dzd-766","Escherichia coli"
"dzd-766","Escherichia coli"
"dzd-766","Escherichia coli"
"dzd-766","Escherichia coli"
"dzd-766","Escherichia coli"
"dzd-766","Escherichia coli"
"dzd-766","Escherichia coli"
"dzd-767","Staphylococcus aureus"
"dzd-767","Staphylococcus aureus"
"dzd-767","Staphylococcus aureus"
"dzd-767","Staphylococcus aureus"
"dzd-767","Staphylococcus aureus"
"dzd-767","Staphylococcus aureus"
"dzd-767","Staphylococcus aureus"
"dzd-767","Staphylococcus aureus"
"dzd-767","Staphylococcus aureus"
"dzd-768","Oxacillin-resistant S. aureus"
"dzd-768","Oxacillin-resistant S. aureus"
"dzd-768","Oxacillin-resistant S. aureus"
"dzd-768","Oxacillin-resistant S. aureus"
"dzd-768","Oxacillin-resistant S. aureus"
"dzd-768","Oxacillin-resistant S. aureus"
"dzd-768","Oxacillin-resistant S. aureus"
"dzd-768","Oxacillin-resistant S. aureus"
"dzd-768","Oxacillin-resistant S. aureus"
"dzd-768","Oxacillin-resistant S. aureus"
"dzd-768","Oxacillin-resistant S. aureus"
"dzd-768","Oxacillin-resistant S. aureus"
"dzd-768","Oxacillin-resistant S. aureus"
"dzd-768","Oxacillin-resistant S. aureus"
"dzd-768","Oxacillin-resistant S. aureus"
"dzd-768","Oxacillin-resistant S. aureus"
"dzd-768","Oxacillin-resistant S. aureus"
"dzd-768","Oxacillin-resistant S. aureus"
"dzd-768","Oxacillin-resistant S. aureus"
"dzd-769",NULL
"dzd-77","Proteus mirabilis"
"dzd-77","Proteus mirabilis"
"dzd-77","Proteus mirabilis"
"dzd-77","Proteus mirabilis"
"dzd-77","Proteus mirabilis"
"dzd-77","Proteus mirabilis"
"dzd-77","Proteus mirabilis"
"dzd-77","Proteus mirabilis"
"dzd-77","Proteus mirabilis"
"dzd-77","Proteus mirabilis"
"dzd-77","Proteus mirabilis"
"dzd-77","Proteus mirabilis"
"dzd-77","Proteus mirabilis"
"dzd-77","Proteus mirabilis"
"dzd-77","Proteus mirabilis"
"dzd-770",NULL
"dzd-771",NULL
"dzd-772",NULL
"dzd-773","Escherichia coli"
"dzd-773","Escherichia coli"
"dzd-773","Escherichia coli"
"dzd-773","Escherichia coli"
"dzd-773","Escherichia coli"
"dzd-773","Escherichia coli"
"dzd-773","Escherichia coli"
"dzd-773","Escherichia coli"
"dzd-773","Escherichia coli"
"dzd-773","Escherichia coli"
"dzd-773","Escherichia coli"
"dzd-773","Escherichia coli"
"dzd-773","Escherichia coli"
"dzd-773","Escherichia coli"
"dzd-773","Escherichia coli"
"dzd-773","Escherichia coli"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Enterococcus faecium"
"dzd-774","Enterococcus faecium"
"dzd-774","Enterococcus faecium"
"dzd-774","Enterococcus faecium"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Enterococcus faecium"
"dzd-774","Enterococcus faecium"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
"dzd-774","Staphylococcus epidermidis"
